UID,AN,PID,DN,DP,TN,RL,key,value
"(UID, 8a897081f9bd237)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1554)","(_id, 1554)","(prekey_id, 5569904)","(sent_to_server, 0)","(record, CPD60wISIQUYzPLq0BX4LfuqhA9u3vriFsYVM67PPe21zvoXGaMuahogSHuijpyqGibA4fb8wirsnB3Qi1mqpp3jkzzkLLxEmVc=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 0ddf3871a57d379)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1555)","(_id, 1555)","(prekey_id, 5569905)","(sent_to_server, 0)","(record, CPH60wISIQWYHN9gWOn0UCFQs6jp+2dQLCfgUxTxGbiL2B9yzwfUDxoggK7Vyej8C7onlWCCEuYZ5dLN813bL8FVMQN/ASoWhGw=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 4d581e128195853)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1556)","(_id, 1556)","(prekey_id, 5569906)","(sent_to_server, 0)","(record, CPL60wISIQUEmjfgjS6sCmS3rci1Gg1j6Qv3UrJcytBDoeX9zkpkKxogcAyJRHU2SaI1CMP4uaHcSMwdRYMphTzb1dZj7O+W60E=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, b7f183ec6034733)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1557)","(_id, 1557)","(prekey_id, 5569907)","(sent_to_server, 0)","(record, CPP60wISIQVLa71FPSHzS8iFlxyiTklbnJQRWpu6qEU+0qTL87vrXRogIOJJaGHevOuDv1LcfqbiDVsrl+1toM3ICd+IQbnM1ns=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, fea05bc1ee2aa2b)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1558)","(_id, 1558)","(prekey_id, 5569908)","(sent_to_server, 0)","(record, CPT60wISIQVyJP6RHuSLiw1Q1YjDLk6m10nY2NEw/EO13b5dGM5OFhogwM83xkXGfpPP6g915jVt3Z+9kFFX4EEGbx0cvEtfTEM=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 7612f941fa88c7d)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1559)","(_id, 1559)","(prekey_id, 5569909)","(sent_to_server, 0)","(record, CPX60wISIQUZsBYwWT+2g/+c50e/nstsEReHc+z4wEbSF4AjGxShQRog8FBv82BDWoAYq6Ry+yR570evt6HUf+aAKZ3LKgigjm4=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 05eb26fb38431df)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1560)","(_id, 1560)","(prekey_id, 5569910)","(sent_to_server, 0)","(record, CPb60wISIQUyJOlC0mUn574l+6mZz3nwi7RqnD/FgSZYUEMl2ziqfxog6KiK6O50KUVwOaUa4k8n/Lcga+jmJBR6pzAyj+a5cG4=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, c35602e6cdd2c33)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1561)","(_id, 1561)","(prekey_id, 5569911)","(sent_to_server, 0)","(record, CPf60wISIQUqp9YizaPpEpT02BLp7d12XsZdX26bvNMFQe70Up3fdxogiIhiJFDYT6NZJR2S1gucL8iBpXHO4mi6JtgDZJ0hWFw=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, fad6bb23570c645)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1562)","(_id, 1562)","(prekey_id, 5569912)","(sent_to_server, 0)","(record, CPj60wISIQX0uMvPNrCcaZkxGRQar8kQC+s9mkWYOm8pU1kZxbP6GBog0IWYPhLkGv1uzPc6yQ/7wQqxKW5jtc9UkpaYS2GRWXQ=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 8c2bdd9031481c8)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1563)","(_id, 1563)","(prekey_id, 5569914)","(sent_to_server, 0)","(record, CPr60wISIQUIQ5iuc8sEjN12f1MqsEQEnhq5Yzr6c6XBpII8F1xDBBogON5I2NY+3HJwaqMMtOcsIFbu+xv9ImqAnkkztPySmHA=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 8eb13c997a14b49)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1564)","(_id, 1564)","(prekey_id, 5569915)","(sent_to_server, 0)","(record, CPv60wISIQX4IP+bzigWyVmmFT9RHEKN1tUe1T9V8qbFmlqHHVfBeBogQHpnLPXVoZGr4I2TVRoSmlDeWeASqhLS+5tmhJzGg3o=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 58db96ab4d11eaa)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1565)","(_id, 1565)","(prekey_id, 5569916)","(sent_to_server, 0)","(record, CPz60wISIQWJQDxXfhWQ7bTgzjXrDtKHSNckdcOCJU63VTgtkfKLSxogsKst8ZALsqSdZUPNHtsLv9m+q/ezqKSR9/yil3a2kFM=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 7283d7124e17624)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1566)","(_id, 1566)","(prekey_id, 5569917)","(sent_to_server, 0)","(record, CP360wISIQWXnVowMiZTJaFjSGHyIk94BrbS2dn84F8KE/I36jcTeRogAF458my9SnAODecv3/bx1viLC+t2qc0dYyOMkmGJ0mo=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 86a9253da50c6a4)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1567)","(_id, 1567)","(prekey_id, 5569918)","(sent_to_server, 0)","(record, CP760wISIQX32vsTl+vleNMKpf5UjvqC5K++agjYNQ0FXqdjPxXaNBogsHaOcq+lSZ9NZB70azNxacCKuUqpOhcKLKp8vVtibGM=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, b5814f8de202e75)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1568)","(_id, 1568)","(prekey_id, 5569919)","(sent_to_server, 0)","(record, CP/60wISIQVWs+gF1Qbnuu2Gv2aG7JbL0tfWVuVOavWGzdVsalpocxogKDWOTCKHv9SX2YqgE2vjppm40zdMivOlq6vNZUK9AnU=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, d5772c2c003ef1c)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1569)","(_id, 1569)","(prekey_id, 5569920)","(sent_to_server, 0)","(record, CID70wISIQU41cvfmyD8ivHLG0mDV+vI8DoI7Pc2GtCGCdVLNN9oTRogSLLSEmPyp5o6oMDw31vaXHnOFP5QsUWSnJ/5eeDTzWg=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, dd96d2ca0fda566)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1570)","(_id, 1570)","(prekey_id, 5569921)","(sent_to_server, 0)","(record, CIH70wISIQXCxyEgKBFekqhN+PHiFFM7FWH/2mfqb4kHgpQGheV4UhogMKnzANrxTA/J24grIKTdQLh3srl/QozWg4TsbIOnNmQ=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 3becfccfca242b7)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1571)","(_id, 1571)","(prekey_id, 5569922)","(sent_to_server, 0)","(record, CIL70wISIQV2mw/HFw15vhgKWfBLRO0RmzUvu1q6PJzFZTKTzcNdIxogMFTKAUS7tE02fo2iS5z5ZOxsqL7DhCnSVhtuIE+Ay1o=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 485ff9a869cd8bc)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1572)","(_id, 1572)","(prekey_id, 5569923)","(sent_to_server, 0)","(record, CIP70wISIQXBGeBqvQDSx0RRse0InLb7GeOM+u/kYfxY5iUSj5tmEhogkHaCQyv7NX8FOEG9WE6VbweuxaTHqHTfz8sCuy8mvWg=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 976bdb275bd23ac)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1573)","(_id, 1573)","(prekey_id, 5569924)","(sent_to_server, 0)","(record, CIT70wISIQW+torngAvbcSWUiFNZq8E+RXbX0mzhUC/4hlkU8JYvHhog2JYKZzXkIGY6A0guDpXyUp2GwqOqRNkZZjsSBPZvalA=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, cf6a6989b7d419b)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1574)","(_id, 1574)","(prekey_id, 5569925)","(sent_to_server, 0)","(record, CIX70wISIQWZwozHdYZeNvaupoFCcUXQevABRDGZwe4wHy4fdljMEBogUMSfQy756S4ZlOPMNRv3GrOOfTMNb/3/IKnPp2CcVnE=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 584602f07ed2680)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1575)","(_id, 1575)","(prekey_id, 5569926)","(sent_to_server, 0)","(record, CIb70wISIQVKpqjRqGYK3cJhn8Z2HuNY80i6FeBQMF00W4JdmAEKCxogSIBe2a7z10pPjHHVjisjO5xgXbdM+S35v98Y2C6Pcmc=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 1e758b575a68217)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1576)","(_id, 1576)","(prekey_id, 5569927)","(sent_to_server, 0)","(record, CIf70wISIQXDGTQztoBLhdVM6BaTMq4h2/0PowgoH541x6VskyLGXRogiLuuUv1i/NZlgRhUso3kmd+FTS3XgJcFw/YJZimfakk=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 4726bd4350a6456)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1577)","(_id, 1577)","(prekey_id, 5569928)","(sent_to_server, 0)","(record, CIj70wISIQW5PNtmihymwX0it5NoeUdsGPyUZEK52BhgeKKu9WMSPhogiMjuR1DzkD8A2yGfaU5MwbR5bi/L4nTVq+8gwVLYbkg=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 14f972586735c8b)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1578)","(_id, 1578)","(prekey_id, 5569929)","(sent_to_server, 0)","(record, CIn70wISIQVC6G3n6CV9zWvB9TzZ00viB/+lF8H/QJp9/PKguWMdJBogmDBQyJSnwffeBgfQC7jdP/T46diFo/8P79bTj/ZU6kQ=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, ba79773038cc020)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1579)","(_id, 1579)","(prekey_id, 5569930)","(sent_to_server, 0)","(record, CIr70wISIQUwc9b/b0o5FAU4BNqcF+l59o3HPhrlCe0p2GB81ovaCRogkPnyJy+7Dk6EWkUwAlGGFCxw0EbAgqQk1NLXmam1rVA=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 01979cd6e9107fb)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1580)","(_id, 1580)","(prekey_id, 5569931)","(sent_to_server, 0)","(record, CIv70wISIQXtvqLv7rDT+OMZ5IxkwgVGTC10Iz/+booDS72RiGXKGhogqF2cMqlu2wRtqfgC3vpYBNaWG4H5YxHB1NlZ8gA2lkQ=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 8554f3f0e2e88c1)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1581)","(_id, 1581)","(prekey_id, 5569932)","(sent_to_server, 0)","(record, CIz70wISIQVaJzCjZo6Yi6RJDqcjSbNrfUs7HhAoxsZQiX+QJOB0Ihog8OU3MzUbbGzJKBDeD2mwoMDnfGQNzpakiHOik4yw2XY=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 175ed929b518593)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1582)","(_id, 1582)","(prekey_id, 5569933)","(sent_to_server, 0)","(record, CI370wISIQW/ZL0Veei8J3ugYMYAGfPATe8S5KM1mB7nTggQNYkDLRogMDJ7yf3QxKJRRGmFHRsfwHxOgY9CbSMJzPVEFROw7Ug=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 6a5a2c712434026)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1583)","(_id, 1583)","(prekey_id, 5569934)","(sent_to_server, 0)","(record, CI770wISIQX/5qqQMacj7dRgXLgctyTpOIHlpUUhfj2tBBPu1pKgOBogcJGqjBf/VyedlyZhnEnPeYgFPKu6BA7OAoOjsUmefVg=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 3d3a8e18280ecf7)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1584)","(_id, 1584)","(prekey_id, 5569935)","(sent_to_server, 0)","(record, CI/70wISIQWfPQoLwg1P+N5wPzpMfsmB6nGZzmb8v3L6c9tgbOSGZxogcCFk1e5CBeFeosjtHvJVwCVDkwMeaCwM+XiCPUQEIUA=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 3d0fc4730cd95c3)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1585)","(_id, 1585)","(prekey_id, 5569936)","(sent_to_server, 0)","(record, CJD70wISIQV1OFtvRJ7bkKk7X6aEj86H6oW/F6cuqtPx9vwfSn+/ahogQFBP+uckb2c75PfnTv2jY0N24njO99Alb2dzd/u5JkA=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 8ffb92be72b04ca)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1586)","(_id, 1586)","(prekey_id, 5569937)","(sent_to_server, 0)","(record, CJH70wISIQW6WepeKFvijFo3UHkYSggln3xwlG3Tn6VNkZj24+g4VxogsBJta9h73NtAE0H4WmwF/QZJU5niaUmM4+wNsRxdfE0=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, b2fe1e81f3466b4)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1587)","(_id, 1587)","(prekey_id, 5569938)","(sent_to_server, 0)","(record, CJL70wISIQUap8bslXfkLn7Ugfa0OwOIHsT3evA9tgA4/ku1LjJPKhoggBvrSl4kGefcTsNzb5dEKOGmWVb4xgFKfrDM0uzOCWk=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 3c2beff1d660fc0)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1588)","(_id, 1588)","(prekey_id, 5569939)","(sent_to_server, 0)","(record, CJP70wISIQXV2qex09FF4w4bLLWdm5NyMzjGVz29BMXiFAovF2BbHRogGMoRUS6x84VRKr0UkGE4F49XG2EJa7YjT64fQhpcAF0=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 740704d25fdf8d5)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1589)","(_id, 1589)","(prekey_id, 5569940)","(sent_to_server, 0)","(record, CJT70wISIQVbHsj36LS5+umKKZczvq8ceg1tWvfTa5inx3RsebZLMBogyG/HZ2ETdjlCElwC8DRzwZjII5xIQr0DO9tDHaUdAms=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, e2a0ad5f744d01b)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1590)","(_id, 1590)","(prekey_id, 5569941)","(sent_to_server, 0)","(record, CJX70wISIQVBbAAfe/abU2SOl5bwZatfdE+3oE7rwkcDVaS8ZfbhZhogSDQsy569FMU1ckWEk2tJ0frZ3yKhsCmmsrM5KqNt5Wc=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, c6c15172e671003)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1591)","(_id, 1591)","(prekey_id, 5569942)","(sent_to_server, 0)","(record, CJb70wISIQWYGZjTl3RW+s+Guqpjx+x/dAyaR0+wmwPPtOumCTYifhog0AcmAiu1JEBuuCxA6zAyTciY00JVaFugukrgppc+1GY=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 424352fd93047ea)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1592)","(_id, 1592)","(prekey_id, 5569943)","(sent_to_server, 0)","(record, CJf70wISIQWScW2C89/IHdLzsLvoWZBWPcfDE91Vz33FD94BlZ2keBogEDPZNxqWoc98y5pWmdret3oqHSv6LBo+yP/6RW2vt1U=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 09bb478af8aba4c)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1593)","(_id, 1593)","(prekey_id, 5569944)","(sent_to_server, 0)","(record, CJj70wISIQV+cNFdNZ0AlYwXGXaW7N7W6IwkcZi4j9tXYTd70fvZGxogoCsUSIjQcKwSdbSFOhXC9sdisLNObatTgxhWTjJw/H8=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 995fa7063c05026)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1594)","(_id, 1594)","(prekey_id, 5569945)","(sent_to_server, 0)","(record, CJn70wISIQUAEt8LwZ2lnIOJy2J9dP/5XM6Pq4NQ7UOJMtqrtBtudRoggIpxMP7vAUy+H4S7Qal82n7MiHodW1AxMbmT9i7/tnI=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 929931d9379383d)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1595)","(_id, 1595)","(prekey_id, 5569946)","(sent_to_server, 0)","(record, CJr70wISIQW6aKdESyESebOYMfhKkPJjbUrhXgqYLmzL9UQbUeQ0FhoguC7QjjjYE9URziujV3G7ofjtEpOiFgDwnRSGeGn5JGs=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 6525b14bf80388d)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1596)","(_id, 1596)","(prekey_id, 5569947)","(sent_to_server, 0)","(record, CJv70wISIQUsMJu46yGvEZGo5jhvVF6IVGyRV6Dd0Q6HpKMf/ZfFcRoguB1S7UyIWJJYEFbRglW2XWJMZfsDAFzJpwzEdaUwykA=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 6f17c2f88b602f6)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1597)","(_id, 1597)","(prekey_id, 5569948)","(sent_to_server, 0)","(record, CJz70wISIQWG5hykd5X/XKgIhpMEotmDL7eR8oOF3Zbo1AzYmHsDYBog2KrieEFJ8sLx3rSbBtkdiai9Pzju11SriEjlE/nTi3I=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, cd5c4d2d155efcd)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1598)","(_id, 1598)","(prekey_id, 5569949)","(sent_to_server, 0)","(record, CJ370wISIQU+E+1WYg43vrO14l7ycyVklqfAnYkn8HBLIi89NBXjbRogeK8OVf8h2OwuwlftPH8uyTDU3Adl8U86mEUAFuVMOmc=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 318701ce6f33d6d)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1599)","(_id, 1599)","(prekey_id, 5569950)","(sent_to_server, 0)","(record, CJ770wISIQVo6JYlm+BxqKxs/9RMO739PMXu3keegy5QcyzUrvT2ZBogMC+cda0/0lbQeBbclgpDi+pgqbNYjds/VWU3uyBy9X8=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 5fee4904cf89b25)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1600)","(_id, 1600)","(prekey_id, 5569951)","(sent_to_server, 0)","(record, CJ/70wISIQWslDnkYRvWdwiJkghOV+imbHZx/7iCZ9J2hRadengZURogOA5aOa0ito7uVolI/6YmMEJS4DEBBUdTTZIVsjy2J3Y=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, d9841e5aa21d3e2)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1601)","(_id, 1601)","(prekey_id, 5569952)","(sent_to_server, 0)","(record, CKD70wISIQUF8WZ/6F97ePpQQtiDObvZ2UtzK3MJ6MUzIZBdTAZeOhoggIP4d3gOYegqQ2qONpk54tJLzAuTvqPBwBIxrRKCAk0=)","(direct_distribution, 0)","(upload_timestamp, None)"
"(UID, 2e9ad882389ea85)","(AN, WhatsApp)","(PID, com.whatsapp)","(DN, axolotl.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.whatsapp/databases/axolotl.db)","(TN, prekeys)","(RL, 1602)","(_id, 1602)","(prekey_id, 5569953)","(sent_to_server, 0)","(record, CKH70wISIQWvBp9OvctdNzdFGluQDFUICPCzFn7Rt8JUO94fw5JvZhogQB2jmro3jcN5WrgaP+SK/3pv5GyJLzkOfhn6asszEU8=)","(direct_distribution, 0)","(upload_timestamp, None)"
