UID,AN,PID,DN,DP,TN,RL,cloud_id,type
"(UID, 873d5736876470d)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 480)","(account, signedout)","(timestamp_ms, 1626205627408)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, fd819cf10c83e31)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 481)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626205627777)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 23998e604205f81)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 482)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626205627795)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 00fce1fb15a9449)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 483)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626208478905)","(log_source, 55)","(event_code, 93123)","(package_name, com.google.android.apps.docs)"
"(UID, f66c58042c19b65)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 484)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626215766449)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 6fc369bdf27adc2)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 485)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626215766477)","(log_source, 55)","(event_code, 1955)","(package_name, com.google.android.apps.docs)"
"(UID, 5c3444ceb5921be)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 486)","(account, signedout)","(timestamp_ms, 1626215766538)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, 255d09b80ff1191)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 487)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626215766685)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 7a4e7c960ecfb8f)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 488)","(account, signedout)","(timestamp_ms, 1626215766685)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 45abb2ffb272927)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 489)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626215769660)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 2564d9a0d41945a)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 490)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626215769993)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 788225007d24e6f)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 491)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626230113756)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 11810be8a001144)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 492)","(account, signedout)","(timestamp_ms, 1626230113838)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, ef2a8e3b0cc7a82)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 493)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626230113998)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 037076c135dd394)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 494)","(account, signedout)","(timestamp_ms, 1626230114001)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, de6c7434255387c)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 495)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626230117177)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, df572cf2fd76f45)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 496)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626230117314)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, a63b2a17ee71298)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 497)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626292009763)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 736fda7b326497c)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 498)","(account, signedout)","(timestamp_ms, 1626292009809)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, 5079d46b6cce23b)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 499)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626292010007)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 6cf2fed7ba3a9a0)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 500)","(account, signedout)","(timestamp_ms, 1626292010011)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 9004908673b0ccb)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 501)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626292010450)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 09637fe67ba94ca)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 502)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626292010459)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, d5dcad106dd9627)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 503)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626295289089)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 9edbb6a9e7abd41)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 504)","(account, signedout)","(timestamp_ms, 1626295289152)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, 433fef48a9f898d)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 505)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626295290093)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 422d53788bd6e21)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 506)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626295290270)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 6664376f1b479c6)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 507)","(account, signedout)","(timestamp_ms, 1626295291443)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 73caeee0dcccaa2)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 508)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626295291444)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 0d0068be0ef2141)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 509)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626299369867)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 48f4ae8911f7d7a)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 510)","(account, signedout)","(timestamp_ms, 1626299369868)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, 283fbbca0728a2a)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 511)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626299369992)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, cae792cbd538cf6)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 512)","(account, signedout)","(timestamp_ms, 1626299369994)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, cde1624b8c3a682)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 513)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626299370263)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 0f253c6206e3498)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 514)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626299370289)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, c427d483a7d709a)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 515)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626323327389)","(log_source, 55)","(event_code, 1955)","(package_name, com.google.android.apps.docs)"
"(UID, 9842b0f8ca07b18)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 516)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626323327395)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 87e9999b4882695)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 517)","(account, signedout)","(timestamp_ms, 1626323327414)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, 22b299356d37792)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 518)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626323327534)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 4e5e75e12832432)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 519)","(account, signedout)","(timestamp_ms, 1626323327534)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, e1176ceda381027)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 520)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626323328695)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 9d99c0ed6fb14d6)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 521)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626323328778)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
