UID,AN,PID,DN,DP,TN,RL,timeline_id,feedback_action_id
"(UID, ca6f45a525de7bb)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2280)","(_id, 2280)","(hashtag, اليومالعالميللصليب_الأحمر)","(asset_url, https://abs.twimg.com/hashflags/WorldRedCrossDay_May_2021_add2/WorldRedCrossDay_May_2021_add2.png)","(start_time, 1620172800000)","(end_time, 1633417140000)","(animations, None)"
"(UID, 423fc7a563d0faa)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2281)","(_id, 2281)","(hashtag, اليومالعالميللهلال_الأحمر)","(asset_url, https://abs.twimg.com/hashflags/WorldRedCrossDay_May_2021_add2/WorldRedCrossDay_May_2021_add2.png)","(start_time, 1620172800000)","(end_time, 1633417140000)","(animations, None)"
"(UID, e8a3b728fafb39d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2282)","(_id, 2282)","(hashtag, انٹرنٹ_شٹ_ڈاؤن)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(UID, c88e088f5e750b1)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2283)","(_id, 2283)","(hashtag, انٹرنٹ_شٹ_ڈاؤنز)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(UID, 53f884355ccd042)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2284)","(_id, 2284)","(hashtag, انٹرنیٹ_شٹ_ڈاؤن)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(UID, dcff427f54c44ba)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2285)","(_id, 2285)","(hashtag, انٹرنیٹ_شٹ_ڈاؤنز)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(UID, 139f5f16f0acb81)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2286)","(_id, 2286)","(hashtag, اهداء_للتاريخ)","(asset_url, https://abs.twimg.com/hashflags/stcHistory2021/stcHistory2021.png)","(start_time, 1621751400000)","(end_time, 1629797040000)","(animations, None)"
"(UID, 2a33e42dbfcc7bd)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2287)","(_id, 2287)","(hashtag, بطاقاتنا_تربحك)","(asset_url, https://abs.twimg.com/hashflags/RiyadBankCard_2021/RiyadBankCard_2021.png)","(start_time, 1624590000000)","(end_time, 1632711600000)","(animations, None)"
"(UID, f82a83b260a8d85)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2288)","(_id, 2288)","(hashtag, بوابة_الترفيه)","(asset_url, https://abs.twimg.com/hashflags/GEA_June_2021/GEA_June_2021.png)","(start_time, 1624963260000)","(end_time, 1632912060000)","(animations, None)"
"(UID, 8b35c518987bf35)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2289)","(_id, 2289)","(hashtag, تطبيق_عيشها)","(asset_url, https://abs.twimg.com/hashflags/EnjoySaudi_June2021/EnjoySaudi_June2021.png)","(start_time, 1624962660000)","(end_time, 1632911460000)","(animations, None)"
"(UID, 171a5169a4e3a18)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2290)","(_id, 2290)","(hashtag, تويتر_للخير)","(asset_url, https://abs.twimg.com/hashflags/TwitterForGood_Refresh_2021/TwitterForGood_Refresh_2021.png)","(start_time, 1620975600000)","(end_time, 3976239600000)","(animations, None)"
"(UID, 49d5794fdb70c8a)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2291)","(_id, 2291)","(hashtag, جيل_المساواة)","(asset_url, https://abs.twimg.com/hashflags/OrangeTheWorld_2020/OrangeTheWorld_2020.png)","(start_time, 1606064400000)","(end_time, 1636693200000)","(animations, None)"
"(UID, 288886e256f4fea)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2292)","(_id, 2292)","(hashtag, حج)","(asset_url, https://abs.twimg.com/hashflags/Hajj_2021/Hajj_2021.png)","(start_time, 1626371040000)","(end_time, 1627753440000)","(animations, None)"
"(UID, 33ab44c9a4e2524)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2293)","(_id, 2293)","(hashtag, حج_مبارك)","(asset_url, https://abs.twimg.com/hashflags/Hajj_2021/Hajj_2021.png)","(start_time, 1626371040000)","(end_time, 1627753440000)","(animations, None)"
"(UID, 0e496405294d47f)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2294)","(_id, 2294)","(hashtag, خليك_بالبيت)","(asset_url, https://abs.twimg.com/hashflags/StayHome_2020_2021_ext3/StayHome_2020_2021_ext3.png)","(start_time, 1624233600000)","(end_time, 1633071600000)","(animations, None)"
"(UID, c9164a1c9c34352)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2295)","(_id, 2295)","(hashtag, رؤية_2030_واقع_يتحقق)","(asset_url, https://abs.twimg.com/hashflags/SaudiVision2030/SaudiVision2030.png)","(start_time, 1619740800000)","(end_time, 1627688700000)","(animations, None)"
"(UID, ab5ecda98919d32)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2296)","(_id, 2296)","(hashtag, رؤية_السعودية_2030)","(asset_url, https://abs.twimg.com/hashflags/SaudiVision2030/SaudiVision2030.png)","(start_time, 1619740800000)","(end_time, 1627688700000)","(animations, None)"
"(UID, 91ffdbbafdacc47)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2297)","(_id, 2297)","(hashtag, رحلة_ابداعية)","(asset_url, https://abs.twimg.com/hashflags/GEA_June_2021/GEA_June_2021.png)","(start_time, 1624963260000)","(end_time, 1632912060000)","(animations, None)"
"(UID, e63326afe07cd27)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2298)","(_id, 2298)","(hashtag, رمضان_سليم)","(asset_url, https://abs.twimg.com/hashflags/SaudiMOH_TaketheStep_2021/SaudiMOH_TaketheStep_2021.png)","(start_time, 1619827200000)","(end_time, 1627689600000)","(animations, None)"
"(UID, 0dc9c353975a9c9)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2299)","(_id, 2299)","(hashtag, زكاتك_تصلهم_بزكاتي)","(asset_url, https://abs.twimg.com/hashflags/Zakaty_May_2021/Zakaty_May_2021.png)","(start_time, 1619827200000)","(end_time, 1627689600000)","(animations, None)"
"(UID, b33bc253f30546b)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2300)","(_id, 2300)","(hashtag, زكاتي)","(asset_url, https://abs.twimg.com/hashflags/Zakaty_May_2021/Zakaty_May_2021.png)","(start_time, 1619827200000)","(end_time, 1627689600000)","(animations, None)"
"(UID, ee7852eb4545a70)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2301)","(_id, 2301)","(hashtag, سلامتك)","(asset_url, https://abs.twimg.com/hashflags/GHC_SA_June_2021/GHC_SA_June_2021.png)","(start_time, 1622505600000)","(end_time, 1630454400000)","(animations, None)"
"(UID, 178703f0ce9f7b6)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2302)","(_id, 2302)","(hashtag, عروض_حية)","(asset_url, https://abs.twimg.com/hashflags/EnjoySaudi_June2021/EnjoySaudi_June2021.png)","(start_time, 1624962660000)","(end_time, 1632911460000)","(animations, None)"
"(UID, d27d1c03aedc5cf)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2303)","(_id, 2303)","(hashtag, عمانتل)","(asset_url, https://abs.twimg.com/hashflags/OmanTel5G_2021_v3/OmanTel5G_2021_v3.png)","(start_time, 1623715200000)","(end_time, 1631282400000)","(animations, None)"
"(UID, a81b35ec4b3fcae)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2304)","(_id, 2304)","(hashtag, عيد_أضحى_مبارك)","(asset_url, https://abs.twimg.com/hashflags/EidAlAdha_July_2021/EidAlAdha_July_2021.png)","(start_time, 1626287700000)","(end_time, 1627497300000)","(animations, None)"
"(UID, 2e7838956105d08)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2305)","(_id, 2305)","(hashtag, عيد_اضحى_مبارك)","(asset_url, https://abs.twimg.com/hashflags/EidAlAdha_July_2021/EidAlAdha_July_2021.png)","(start_time, 1626287700000)","(end_time, 1627497300000)","(animations, None)"
"(UID, ac0b29dcfee169d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2306)","(_id, 2306)","(hashtag, عيد_الأضحى)","(asset_url, https://abs.twimg.com/hashflags/EidAlAdha_July_2021/EidAlAdha_July_2021.png)","(start_time, 1626287700000)","(end_time, 1627497300000)","(animations, None)"
"(UID, cc70c4eb111ed9e)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2307)","(_id, 2307)","(hashtag, عيد_الاضحى)","(asset_url, https://abs.twimg.com/hashflags/EidAlAdha_July_2021/EidAlAdha_July_2021.png)","(start_time, 1626287700000)","(end_time, 1627497300000)","(animations, None)"
"(UID, c9156dfd9b1f92c)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2308)","(_id, 2308)","(hashtag, عيد_مبارك)","(asset_url, https://abs.twimg.com/hashflags/EidAlAdha_July_2021/EidAlAdha_July_2021.png)","(start_time, 1626287700000)","(end_time, 1627497300000)","(animations, None)"
"(UID, 5a0aee988e090a5)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2309)","(_id, 2309)","(hashtag, فكر_قبل_الضغط)","(asset_url, https://abs.twimg.com/hashflags/MediaInformationLiteracyWeeks_2020_ThinkBeforeClicking/MediaInformationLiteracyWeeks_2020_ThinkBeforeClicking.png)","(start_time, 1603411200000)","(end_time, 2556057600000)","(animations, None)"
"(UID, e152750f2f0caec)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2310)","(_id, 2310)","(hashtag, فكر_قبل_المشاركة)","(asset_url, https://abs.twimg.com/hashflags/MediaInformationLiteracyWeeks_2020_ThinkBeforeSharing/MediaInformationLiteracyWeeks_2020_ThinkBeforeSharing.png)","(start_time, 1603411200000)","(end_time, 2556057600000)","(animations, None)"
"(UID, f80145c6fa44d0a)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2311)","(_id, 2311)","(hashtag, فیلترنت)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(UID, 96980d7354ad252)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2312)","(_id, 2312)","(hashtag, قطاع_الترفيه)","(asset_url, https://abs.twimg.com/hashflags/GEA_June_2021/GEA_June_2021.png)","(start_time, 1624963260000)","(end_time, 1632912060000)","(animations, None)"
"(UID, 33c9d540045c707)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2313)","(_id, 2313)","(hashtag, قطر_في_الكأس_الذهبية)","(asset_url, https://abs.twimg.com/hashflags/QatarAtGoldCup_2021_v2/QatarAtGoldCup_2021_v2.png)","(start_time, 1626048000000)","(end_time, 1628629140000)","(animations, None)"
"(UID, 8fa238c56d54892)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2314)","(_id, 2314)","(hashtag, قطرفيالكأس_الذهبية)","(asset_url, https://abs.twimg.com/hashflags/QatarAtGoldCup_2021/QatarAtGoldCup_2021.png)","(start_time, 1625893200000)","(end_time, 1628629140000)","(animations, None)"
"(UID, c4954c0ec1b964d)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2315)","(_id, 2315)","(hashtag, قطع_الإنترنت)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(UID, 187bbd9a65a3fa9)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2316)","(_id, 2316)","(hashtag, قطع_اینترنت)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(UID, 913eaad812f7752)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2317)","(_id, 2317)","(hashtag, قطعی_اینترنت)","(asset_url, https://abs.twimg.com/hashflags/KeepItOn_InternetShutdown_2021/KeepItOn_InternetShutdown_2021.png)","(start_time, 1615161600000)","(end_time, 1672560000000)","(animations, None)"
"(UID, 73e3ec380aeb132)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2318)","(_id, 2318)","(hashtag, كل_امرأة)","(asset_url, https://abs.twimg.com/hashflags/EveryWoman_2020/EveryWoman_2020.png)","(start_time, 1583046000000)","(end_time, 3855168000000)","(animations, None)"
"(UID, 60f2811bd2d4b25)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2319)","(_id, 2319)","(hashtag, كل_عام_وأنتم_بخير)","(asset_url, https://abs.twimg.com/hashflags/EidAlAdha_July_2021/EidAlAdha_July_2021.png)","(start_time, 1626287700000)","(end_time, 1627497300000)","(animations, None)"
"(UID, 0525bfea6737581)","(AN, Twitter)","(PID, com.twitter.android)","(DN, global.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.twitter.android/databases/global.db)","(TN, hashflags)","(RL, 2320)","(_id, 2320)","(hashtag, كل_عام_وانتم_بخير)","(asset_url, https://abs.twimg.com/hashflags/EidAlAdha_July_2021/EidAlAdha_July_2021.png)","(start_time, 1626287700000)","(end_time, 1627497300000)","(animations, None)"
